Timestamp,Symbol,Price,Type,Status,Bid,Ask,NoBid,NoAsk,Last,Volume,Depth,StrikeType,FloorStrike,CapStrike
2026-09-06T13:10:34.314359,KXHIGHCHI-26SEP07-B82.5 (Market),0.0,MARKET_DATA,REAL,0.0,0.0,1.0,1.0,0.0,0,,between,82.0,83.0
2026-09-06T13:10:34.314474,KXHIGHCHI-26SEP07-B80.5 (Market),0.0,MARKET_DATA,REAL,0.0,0.0,1.0,1.0,0.0,0,,between,80.0,81.0
2026-09-06T13:10:34.314586,KXHIGHCHI-26SEP07-B78.5 (Market),0.0,MARKET_DATA,REAL,0.0,0.0,1.0,1.0,0.0,0,,between,78.0,79.0
2026-09-06T13:10:34.314697,KXHIGHCHI-26SEP07-B76.5 (Market),0.0,MARKET_DATA,REAL,0.0,0.0,1.0,1.0,0.0,0,,between,76.0,77.0
2026-09-06T13:10:34.314807,KXHIGHCHI-26SEP06-T82 (Market),0.01,MARKET_DATA,REAL,0.0,0.01,0.99,1.0,0.02,2327,,greater,82.0,
2026-09-06T13:10:34.314925,KXHIGHCHI-26SEP06-T75 (Market),0.01,MARKET_DATA,REAL,0.01,0.03,0.97,0.99,0.03,1999,,less,,75.0
2026-09-06T13:10:34.315037,KXHIGHCHI-26SEP06-B81.5 (Market),0.12,MARKET_DATA,REAL,0.12,0.13,0.87,0.88,0.12,4284,,between,81.0,82.0
2026-09-06T13:10:34.315152,KXHIGHCHI-26SEP06-B79.5 (Market),0.55,MARKET_DATA,REAL,0.55,0.57,0.43,0.45,0.55,4528,,between,79.0,80.0
2026-09-06T13:10:34.315265,KXHIGHCHI-26SEP06-B77.5 (Market),0.27,MARKET_DATA,REAL,0.27,0.28,0.72,0.73,0.28,4480,,between,77.0,78.0
2026-09-06T13:10:34.315377,KXHIGHCHI-26SEP06-B75.5 (Market),0.04,MARKET_DATA,REAL,0.04,0.05,0.95,0.96,0.05,3966,,between,75.0,76.0
2026-09-06T13:10:34.315485,KXHIGHCHI (F),71.6,MARKET_DATA,REAL,,,,,,,,,,
2026-09-06T13:11:13.753589,KXHIGHNY-26SEP07-T84 (Market),0.0,MARKET_DATA,REAL,0.0,0.0,1.0,1.0,0.0,0,,greater,84.0,
2026-09-06T13:11:13.754001,KXHIGHNY-26SEP07-T77 (Market),0.0,MARKET_DATA,REAL,0.0,0.0,1.0,1.0,0.0,0,,less,,77.0
2026-09-06T13:11:13.754134,KXHIGHNY-26SEP07-B83.5 (Market),0.0,MARKET_DATA,REAL,0.0,0.0,1.0,1.0,0.0,0,,between,83.0,84.0
2026-09-06T13:11:13.754249,KXHIGHNY-26SEP07-B81.5 (Market),0.0,MARKET_DATA,REAL,0.0,0.0,1.0,1.0,0.0,0,,between,81.0,82.0
2026-09-06T13:11:13.754360,KXHIGHNY-26SEP07-B79.5 (Market),0.0,MARKET_DATA,REAL,0.0,0.0,1.0,1.0,0.0,0,,between,79.0,80.0
2026-09-06T13:11:13.754469,KXHIGHNY-26SEP07-B77.5 (Market),0.0,MARKET_DATA,REAL,0.0,0.0,1.0,1.0,0.0,0,,between,77.0,78.0
2026-09-06T13:11:13.754578,KXHIGHNY-26SEP06-T80 (Market),0.01,MARKET_DATA,REAL,0.0,0.01,0.99,1.0,0.01,1663,,greater,80.0,
2026-09-06T13:11:13.754695,KXHIGHNY-26SEP06-T73 (Market),0.04,MARKET_DATA,REAL,0.04,0.05,0.95,0.96,0.04,8680,,less,,73.0
2026-09-06T13:11:13.754806,KXHIGHNY-26SEP06-B79.5 (Market),0.01,MARKET_DATA,REAL,0.0,0.01,0.99,1.0,0.01,3933,,between,79.0,80.0
2026-09-06T13:11:13.754916,KXHIGHNY-26SEP06-B77.5 (Market),0.09,MARKET_DATA,REAL,0.09,0.11,0.89,0.91,0.11,20573,,between,77.0,78.0
2026-09-06T13:11:13.755028,KXHIGHNY-26SEP06-B75.5 (Market),0.53,MARKET_DATA,REAL,0.53,0.54,0.46,0.47,0.55,7215,,between,75.0,76.0
2026-09-06T13:11:13.755138,KXHIGHNY-26SEP06-B73.5 (Market),0.36,MARKET_DATA,REAL,0.36,0.37,0.63,0.64,0.36,7392,,between,73.0,74.0
2026-09-06T13:11:13.755246,KXHIGHNY (F),68.0,MARKET_DATA,REAL,,,,,,,,,,
2026-09-06T13:11:16.348588,KXHIGHCHI-26SEP07-T83 (Market),0.0,MARKET_DATA,REAL,0.0,0.0,1.0,1.0,0.0,0,,greater,83.0,
2026-09-06T13:11:16.348916,KXHIGHCHI-26SEP07-T76 (Market),0.0,MARKET_DATA,REAL,0.0,0.0,1.0,1.0,0.0,0,,less,,76.0
2026-09-06T13:11:16.349042,KXHIGHCHI-26SEP07-B82.5 (Market),0.0,MARKET_DATA,REAL,0.0,0.0,1.0,1.0,0.0,0,,between,82.0,83.0
2026-09-06T13:11:16.349166,KXHIGHCHI-26SEP07-B80.5 (Market),0.0,MARKET_DATA,REAL,0.0,0.0,1.0,1.0,0.0,0,,between,80.0,81.0
2026-09-06T13:11:16.349278,KXHIGHCHI-26SEP07-B78.5 (Market),0.0,MARKET_DATA,REAL,0.0,0.0,1.0,1.0,0.0,0,,between,78.0,79.0
2026-09-06T13:11:16.349386,KXHIGHCHI-26SEP07-B76.5 (Market),0.0,MARKET_DATA,REAL,0.0,0.0,1.0,1.0,0.0,0,,between,76.0,77.0
2026-09-06T13:11:16.349494,KXHIGHCHI-26SEP06-T82 (Market),0.01,MARKET_DATA,REAL,0.0,0.01,0.99,1.0,0.02,2327,,greater,82.0,
2026-09-06T13:11:16.349644,KXHIGHCHI-26SEP06-T75 (Market),0.01,MARKET_DATA,REAL,0.01,0.03,0.97,0.99,0.03,1999,,less,,75.0
2026-09-06T13:11:16.349758,KXHIGHCHI-26SEP06-B81.5 (Market),0.12,MARKET_DATA,REAL,0.12,0.13,0.87,0.88,0.12,4285,,between,81.0,82.0
2026-09-06T13:11:16.349873,KXHIGHCHI-26SEP06-B79.5 (Market),0.56,MARKET_DATA,REAL,0.56,0.57,0.43,0.44,0.55,4528,,between,79.0,80.0
2026-09-06T13:11:16.349986,KXHIGHCHI-26SEP06-B77.5 (Market),0.27,MARKET_DATA,REAL,0.27,0.28,0.72,0.73,0.28,4480,,between,77.0,78.0
2026-09-06T13:11:16.350095,KXHIGHCHI-26SEP06-B75.5 (Market),0.04,MARKET_DATA,REAL,0.04,0.05,0.95,0.96,0.05,3966,,between,75.0,76.0
2026-09-06T13:11:16.350204,KXHIGHCHI (F),71.96,MARKET_DATA,REAL,,,,,,,,,,
